#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:Horse crab sunder 36" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Horse crab sunder 36" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Horse crab sunder 36" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Horse crab sunder 36" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Horse crab sunder 36" name="distribution" x="@birthRate.t:Horse crab sunder 36">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Horse crab sunder 36" name="distribution">
#            <parameter id="gammaShape.s:Horse crab sunder 36" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Horse crab sunder 36" id="treeLikelihood.Horse crab sunder 36" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Horse crab sunder 36">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Horse crab sunder 36" shape="@gammaShape.s:Horse crab sunder 36" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Horse crab sunder 36" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Horse crab sunder 36" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:Horse crab sunder 36" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Horse crab sunder 36" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Horse crab sunder 36" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	gammaShape	mutationRate
373000	-1898.0303176024659	-2021.782556138013	123.75223853554718	-2021.782556138013	0.09792372869899518	0.3652455094034398	123.75223853554718	119.73396147174329	0.3117932028793276	1.0
374000	-1908.370695587626	-2026.232170149195	117.86147456156908	-2026.232170149195	0.11658731203827305	0.41133683671569626	117.86147456156908	56.04230126629343	0.3117932028793276	1.0
375000	-1910.2637158673397	-2036.3028177591334	126.03910189179366	-2036.3028177591334	0.09043931485616365	0.34902409672219625	126.03910189179366	112.47491926879086	0.3117932028793276	1.0
376000	-1910.494407129136	-2032.5795450753506	122.08513794621439	-2032.5795450753506	0.1034161468769968	0.39269952351397985	122.08513794621439	83.72851004043706	0.5886070747752923	1.0
377000	-1922.0731818860108	-2041.865316942801	119.79213505679022	-2041.865316942801	0.10823722819767569	0.4161504070037982	119.79213505679022	73.07985978655176	0.5886070747752923	1.0
378000	-1908.5836839308722	-2031.339183268571	122.75549933769898	-2031.339183268571	0.0969110430445827	0.385978154977117	122.75549933769898	90.07063427564333	0.5886070747752923	1.0
379000	-1923.3316209097798	-2037.707919680861	114.37629877108144	-2037.707919680861	0.12382205378484268	0.490043358033336	114.37629877108144	68.75493222486001	0.5886070747752923	1.0
380000	-1908.790895358695	-2035.0171138388985	126.22621848020346	-2035.0171138388985	0.09625578922465114	0.348815130717442	126.22621848020346	106.98024821558575	0.5886070747752923	1.0
381000	-1917.5614662435075	-2037.2206051062428	119.65913886273522	-2037.2206051062428	0.11023502116970536	0.42055507860651137	119.65913886273522	77.26159392645174	0.42499758558562034	1.0
382000	-1909.8237695433238	-2027.5676732478578	117.74390370453396	-2027.5676732478578	0.12319151424625643	0.4440571829655286	117.74390370453396	85.12364266295869	0.42499758558562034	1.0
383000	-1912.1163182804848	-2030.731970992283	118.61565271179816	-2030.731970992283	0.12174195463961154	0.43416338900310025	118.61565271179816	83.58779584476716	0.42499758558562034	1.0
384000	-1907.0856007343505	-2030.9158990933222	123.8302983589717	-2030.9158990933222	0.10371064334420103	0.3661735833053036	123.8302983589717	117.05186875847757	0.42499758558562034	1.0
385000	-1906.1661492384378	-2027.7820991591977	121.61594992075982	-2027.7820991591977	0.11086863925650974	0.38661720821141693	121.61594992075982	114.94763541708137	0.2191890899385755	1.0
386000	-1902.7681400875977	-2026.8219944634752	124.05385437587763	-2026.8219944634752	0.10069959431088837	0.3709384326986164	124.05385437587763	87.62543712516725	0.2191890899385755	1.0
387000	-1898.0203458745036	-2020.9170142522157	122.89666837771206	-2020.9170142522157	0.10784653727420448	0.38339557211597325	122.89666837771206	84.74128510527711	0.2191890899385755	1.0
388000	-1914.5068048849607	-2031.5242390466235	117.01743416166266	-2031.5242390466235	0.12369444336113307	0.45428387797652753	117.01743416166266	73.60714241138145	0.36708707753038977	1.0
389000	-1915.9069297733417	-2038.516494713428	122.60956494008622	-2038.516494713428	0.10141385016176863	0.3841704343656653	122.60956494008622	103.7968698068455	0.36708707753038977	1.0
390000	-1911.2219379580981	-2034.7609426908707	123.53900473277265	-2034.7609426908707	0.09661455189073902	0.3750069671532507	123.53900473277265	104.35733211075389	0.36708707753038977	1.0
391000	-1900.342813915308	-2019.4388256400728	119.09601172476489	-2019.4388256400728	0.12173545684633978	0.4228112795554893	119.09601172476489	69.94144319082413	0.36708707753038977	1.0
392000	-1902.569518796802	-2025.9108473675924	123.34132857079045	-2025.9108473675924	0.10210055732333805	0.3795399365296368	123.34132857079045	93.5632864359796	0.36708707753038977	1.0
393000	-1904.7447507454256	-2027.5071227566832	122.7623720112577	-2027.5071227566832	0.10835382584399184	0.38546356890574285	122.7623720112577	95.24436294270441	0.36708707753038977	1.0
394000	-1914.4483936070924	-2035.3676503419956	120.91925673490314	-2035.3676503419956	0.10880023523233599	0.4059294033115546	120.91925673490314	80.76920843084501	0.36708707753038977	1.0
395000	-1911.4154560605803	-2030.4021362476708	118.98668018709063	-2030.4021362476708	0.12015598057579006	0.4294905503519804	118.98668018709063	78.11290191239982	0.36708707753038977	1.0
396000	-1912.026631456208	-2034.3604231937625	122.33379173755444	-2034.3604231937625	0.10653296720360694	0.39051284584944457	122.33379173755444	87.14183205515485	0.36708707753038977	1.0
397000	-1913.8704163606324	-2033.2754798989376	119.4050635383052	-2033.2754798989376	0.10220492171990926	0.3930610426370034	119.4050635383052	58.418297832926804	0.36708707753038977	1.0
398000	-1913.0520545299462	-2033.3116152139112	120.25956068396499	-2033.3116152139112	0.1039812956721037	0.41328200880290283	120.25956068396499	91.40182704608016	0.36708707753038977	1.0
399000	-1911.3261709007807	-2035.9178343862507	124.59166348547005	-2035.9178343862507	0.09856100260418797	0.36387506367843625	124.59166348547005	85.60853713006864	0.36708707753038977	1.0
400000	-1900.9622108963727	-2026.1182714873312	125.15606059095862	-2026.1182714873312	0.10204535811078116	0.3534653159232262	125.15606059095862	80.76070992805175	0.36708707753038977	1.0
401000	-1909.5767865461164	-2034.1526159541404	124.5758294080239	-2034.1526159541404	0.09364975667439465	0.36192971772893934	124.5758294080239	82.29457695157498	0.36708707753038977	1.0
402000	-1905.0279250914218	-2028.9602749802862	123.93234988886441	-2028.9602749802862	0.09962821821604526	0.36478020924948673	123.93234988886441	76.85846896825515	0.36708707753038977	1.0
403000	-1909.121313607173	-2023.919734304394	114.79842069722102	-2023.919734304394	0.14335770267799294	0.4842199240852207	114.79842069722102	74.83381561391133	0.36708707753038977	1.0
404000	-1905.1148885446864	-2026.7032514235123	121.58836287882588	-2026.7032514235123	0.1092113482414265	0.3965020462337017	121.58836287882588	98.69661661223974	0.36708707753038977	1.0
405000	-1896.5335501724976	-2024.273672300715	127.74012212821727	-2024.273672300715	0.08488321245035838	0.3250494642041869	127.74012212821727	83.62923028908789	0.36708707753038977	1.0
406000	-1904.138033365661	-2027.957730599278	123.81969723361698	-2027.957730599278	0.10596048992839818	0.37390286349181695	123.81969723361698	98.65122515404374	0.36708707753038977	1.0
407000	-1916.9331552868002	-2035.5458296226302	118.6126743358299	-2035.5458296226302	0.11518731099679572	0.4330995287061505	118.6126743358299	74.51691423951704	0.36708707753038977	1.0
408000	-1898.9436793540578	-2022.937526409924	123.99384705586606	-2022.937526409924	0.10569540378714234	0.3724912422192711	123.99384705586606	92.05636133193119	0.36708707753038977	1.0
409000	-1914.3670754267082	-2031.4949724321164	117.12789700540824	-2031.4949724321164	0.11690710367397567	0.4504153207962093	117.12789700540824	69.22908158209641	0.36708707753038977	1.0
410000	-1903.7106120851533	-2027.423082064259	123.71246997910576	-2027.423082064259	0.09731077782912609	0.3685279784051052	123.71246997910576	114.67745597072687	0.36708707753038977	1.0
411000	-1899.5986981459482	-2023.6811633760954	124.08246523014718	-2023.6811633760954	0.10039112122637359	0.3715582438024984	124.08246523014718	96.01855401338615	0.36708707753038977	1.0
412000	-1924.269465578986	-2041.9092522497522	117.63978667076626	-2041.9092522497522	0.12184272161287428	0.44538023952052025	117.63978667076626	72.61690784520654	0.36708707753038977	1.0
413000	-1914.7497369611779	-2033.8587627524892	119.10902579131127	-2033.8587627524892	0.11187097365187862	0.4233074290618123	119.10902579131127	96.09587677035944	0.36708707753038977	1.0
414000	-1899.6770518944004	-2021.1491613331673	121.47210943876688	-2021.1491613331673	0.10633550375873231	0.3950525954341648	121.47210943876688	103.93326221993502	0.36708707753038977	1.0
415000	-1899.9380505830275	-2029.0636307549798	129.1255801719524	-2029.0636307549798	0.0898659225528305	0.3210924749610161	129.1255801719524	102.13586781783964	0.36708707753038977	1.0
416000	-1914.9706294938635	-2031.817097766798	116.84646827293457	-2031.817097766798	0.1264377632406262	0.43928968544813113	116.84646827293457	59.33330313829594	0.36708707753038977	1.0
417000	-1911.6465039362163	-2030.9819323066515	119.3354283704353	-2030.9819323066515	0.1085987791207417	0.408355671290378	119.3354283704353	112.7859644347853	0.36708707753038977	1.0
418000	-1895.5622330804679	-2020.3563482923312	124.79411521186334	-2020.3563482923312	0.10078458597580561	0.35102652076479224	124.79411521186334	129.21140498103387	0.36708707753038977	1.0
419000	-1908.7524172998521	-2028.2069604039818	119.45454310412968	-2028.2069604039818	0.11095884313717667	0.4112891558691548	119.45454310412968	108.00941211574741	0.36708707753038977	1.0
420000	-1909.3125273250282	-2028.686172275571	119.37364495054278	-2028.686172275571	0.10916373552618988	0.42490342442213425	119.37364495054278	79.63156702279873	0.36708707753038977	1.0
421000	-1905.5451816707055	-2031.4616200234038	125.9164383526984	-2031.4616200234038	0.0974388664992819	0.3516853810355918	125.9164383526984	107.09041341225726	0.16883909312872866	1.0
422000	-1908.3554423168334	-2032.4376246140412	124.0821822972077	-2032.4376246140412	0.10883039262490038	0.357068460906616	124.0821822972077	72.85430485112093	0.3407511562423013	1.0
423000	-1914.4415126262472	-2030.675169615009	116.23365698876185	-2030.675169615009	0.13185264341851818	0.46486902245249095	116.23365698876185	77.4014194657491	0.29349043458069723	1.0
424000	-1910.4294473968212	-2028.2223372445897	117.79288984776859	-2028.2223372445897	0.12244668542892842	0.4351131819467816	117.79288984776859	98.505525742916	0.29349043458069723	1.0
425000	-1908.413053626314	-2029.5833206540924	121.17026702777838	-2029.5833206540924	0.11285340978172079	0.40315496865266787	121.17026702777838	92.09062787358971	0.29349043458069723	1.0
426000	-1911.1886999941833	-2025.7753037278294	114.58660373364617	-2025.7753037278294	0.14107673281860272	0.4800796577614901	114.58660373364617	86.38775972695272	0.29349043458069723	1.0
427000	-1902.8215040997675	-2025.8415814121538	123.02007731238626	-2025.8415814121538	0.11108659196258111	0.38201225491735546	123.02007731238626	98.63720114001106	0.29349043458069723	1.0
428000	-1908.445188586084	-2029.2856145615526	120.84042597546853	-2029.2856145615526	0.1250102685951355	0.4067635176304394	120.84042597546853	80.35525360674716	0.29349043458069723	1.0
429000	-1903.457456420315	-2025.8115032856288	122.35404686531375	-2025.8115032856288	0.1116391728898306	0.3852493028348832	122.35404686531375	106.53488707722667	0.29349043458069723	1.0
430000	-1915.8687998522466	-2038.35038193084	122.48158207859346	-2038.35038193084	0.0918379569020091	0.3755328689226388	122.48158207859346	120.19837403305445	0.29349043458069723	1.0
431000	-1908.6602976567826	-2027.3789673372046	118.71866968042185	-2027.3789673372046	0.11586062452982546	0.43004907675389653	118.71866968042185	91.57765220259722	0.29349043458069723	1.0
432000	-1915.21538415044	-2031.7735378561522	116.55815370571212	-2031.7735378561522	0.12158620741154184	0.44726013454138236	116.55815370571212	60.69083728938555	0.29349043458069723	1.0
433000	-1908.962499139111	-2031.7236364258472	122.76113728673621	-2031.7236364258472	0.10994315514071594	0.37811677353837403	122.76113728673621	112.56093984471198	0.29349043458069723	1.0
434000	-1915.5342271634572	-2034.028364977713	118.49413781425582	-2034.028364977713	0.12806254776945208	0.4335266070172521	118.49413781425582	72.48553491241823	0.29349043458069723	1.0
435000	-1912.924312298174	-2034.0291471958851	121.10483489771096	-2034.0291471958851	0.11286314775192388	0.3990672750107904	121.10483489771096	103.11354955835729	0.29349043458069723	1.0
436000	-1902.4004090795215	-2020.4461792624265	118.0457701829051	-2020.4461792624265	0.11840873860672622	0.42034532711395006	118.0457701829051	59.78316951437558	0.29349043458069723	1.0
437000	-1913.732883965613	-2034.1570929554532	120.42420898984034	-2034.1570929554532	0.1088749962178871	0.4123977317915031	120.42420898984034	82.42372643703507	0.4121068846068143	1.0
438000	-1924.076022811282	-2039.1975258187344	115.12150300745256	-2039.1975258187344	0.12079719576258048	0.4705438062197055	115.12150300745256	90.27831620716053	0.4121068846068143	1.0
439000	-1901.3947951511104	-2023.2375387537847	121.84274360267442	-2023.2375387537847	0.1166203095163869	0.3898444311674646	121.84274360267442	106.88670736734184	0.4121068846068143	1.0
440000	-1900.2382177530926	-2024.612708834516	124.37449108142337	-2024.612708834516	0.10028555187058436	0.3685050688337116	124.37449108142337	93.69591066095055	0.4121068846068143	1.0
441000	-1911.4530057558804	-2034.750979506074	123.29797375019358	-2034.750979506074	0.09552141720001167	0.3785419729193152	123.29797375019358	100.95317671316275	0.4121068846068143	1.0
442000	-1913.0929661908576	-2031.5500295637803	118.45706337292272	-2031.5500295637803	0.11763261854501336	0.4349421362810555	118.45706337292272	74.01324599374398	0.4121068846068143	1.0
443000	-1914.214510543859	-2039.205472811204	124.99096226734488	-2039.205472811204	0.08836044772038415	0.35591266161312973	124.99096226734488	117.75089441999856	0.31061254463280064	1.0
444000	-1912.2704726321065	-2036.5999229264617	124.32945029435527	-2036.5999229264617	0.09536561503972575	0.3678788499928263	124.32945029435527	102.80332934545292	0.31061254463280064	1.0
445000	-1901.5110919526571	-2028.0288547660512	126.51776281339404	-2028.0288547660512	0.09542347327008159	0.34625471697866206	126.51776281339404	96.34095099209986	0.31061254463280064	1.0
446000	-1913.5245138937714	-2031.2904078730915	117.76589397931993	-2031.2904078730915	0.11775475761861318	0.4360625865667366	117.76589397931993	65.06273453588493	0.31061254463280064	1.0
447000	-1910.3636575350633	-2028.5294326278076	118.16577509274437	-2028.5294326278076	0.11182702038531607	0.4258488757013075	118.16577509274437	62.881278762792704	0.31061254463280064	1.0
448000	-1913.5112819899941	-2038.6413004941683	125.13001850417407	-2038.6413004941683	0.09713737122751084	0.36051232202059164	125.13001850417407	99.971882477515	0.31061254463280064	1.0
449000	-1899.0980330775305	-2020.7570139758805	121.65898089835002	-2020.7570139758805	0.11369098670645976	0.3939058205367026	121.65898089835002	102.70593828468529	0.31061254463280064	1.0
450000	-1904.929399391892	-2027.9583018633937	123.02890247150165	-2027.9583018633937	0.11033869901023378	0.38285259739298005	123.02890247150165	93.83005241924965	0.31061254463280064	1.0
451000	-1916.0389692430629	-2037.3270910702083	121.28812182714546	-2037.3270910702083	0.10593896149905112	0.39957491338915846	121.28812182714546	77.41298510134637	0.31061254463280064	1.0
452000	-1907.3377633193363	-2029.9206792617308	122.58291594239452	-2029.9206792617308	0.10546228098229876	0.38760421676402423	122.58291594239452	93.83976132508013	0.31061254463280064	1.0
453000	-1920.1172988829553	-2036.0401427715108	115.92284388855553	-2036.0401427715108	0.13173574426408405	0.4652734982487561	115.92284388855553	65.89274211478349	0.31061254463280064	1.0
454000	-1921.2241841636253	-2043.8844571301083	122.66027296648295	-2043.8844571301083	0.0993277707527301	0.38667947403063985	122.66027296648295	94.46990452768235	0.31061254463280064	1.0
455000	-1907.4100247566323	-2030.6657994180432	123.25577466141081	-2030.6657994180432	0.11011931519186913	0.38013283389947755	123.25577466141081	96.22898351334176	0.31061254463280064	1.0
456000	-1914.7346996892136	-2038.4385066654588	123.70380697624516	-2038.4385066654588	0.08975354121425105	0.3674850482277609	123.70380697624516	116.6543306756385	0.31061254463280064	1.0
457000	-1902.6786038446176	-2023.664804585505	120.98620074088741	-2023.664804585505	0.11307110337532966	0.39699903184300406	120.98620074088741	108.17076546350054	0.31061254463280064	1.0
458000	-1909.9532257922715	-2027.045332764942	117.09210697267049	-2027.045332764942	0.11347846913901621	0.43031696122947133	117.09210697267049	110.79310297466967	0.31061254463280064	1.0
459000	-1904.3731222795707	-2024.685152794929	120.31203051535833	-2024.685152794929	0.11631966585069826	0.4013618712060567	120.31203051535833	110.65353613331841	0.31061254463280064	1.0
460000	-1904.8870623597434	-2028.2376264190084	123.35056405926495	-2028.2376264190084	0.09519761779200879	0.3613584921326256	123.35056405926495	130.39484981216322	0.31061254463280064	1.0
461000	-1905.2172668332835	-2026.6341692027725	121.41690236948888	-2026.6341692027725	0.10915834949960562	0.401021360433773	121.41690236948888	88.00194606781649	0.31061254463280064	1.0
462000	-1909.1805261795878	-2027.0655413408888	117.88501516130101	-2027.0655413408888	0.12418023166121586	0.43554735316066656	117.88501516130101	65.92871066764506	0.31061254463280064	1.0
463000	-1911.0321925159774	-2031.0060035286065	119.97381101262906	-2031.0060035286065	0.11408014877038243	0.4101469273241364	119.97381101262906	69.8535295566378	0.31061254463280064	1.0
464000	-1914.96407789995	-2029.8031251334376	114.83904723348758	-2029.8031251334376	0.13606246165514374	0.4838598723849312	114.83904723348758	70.92545313555156	0.31061254463280064	1.0
465000	-1901.987007525013	-2026.239291962784	124.25228443777084	-2026.239291962784	0.09630636707527793	0.35466747901651813	124.25228443777084	72.81601345468685	0.31061254463280064	1.0
466000	-1901.6336888739975	-2020.9022407418813	119.26855186788377	-2020.9022407418813	0.11914116115958284	0.4252461555042447	119.26855186788377	88.57525529176958	0.31061254463280064	1.0
467000	-1904.4278235867012	-2026.8602858970385	122.43246231033737	-2026.8602858970385	0.10006077516097354	0.3874359656976466	122.43246231033737	100.13003706864328	0.21340017535727496	1.0
468000	-1916.7164097434327	-2039.9299333147353	123.21352357130262	-2039.9299333147353	0.10711681703395584	0.37255812613454153	123.21352357130262	115.2177639585075	0.21340017535727496	1.0
469000	-1900.7899047442672	-2021.3514634910312	120.56155874676398	-2021.3514634910312	0.12374790508629503	0.41055047322379384	120.56155874676398	89.09835281019829	0.21340017535727496	1.0
470000	-1918.1734864441219	-2039.4394294438819	121.26594299975991	-2039.4394294438819	0.10889327504910729	0.4007788668198973	121.26594299975991	96.311867194797	0.21340017535727496	1.0
471000	-1908.6400804509672	-2037.2036523691315	128.56357191816446	-2037.2036523691315	0.08464677338976795	0.3258911469790218	128.56357191816446	98.91368981226047	0.21340017535727496	1.0
472000	-1907.85532731042	-2023.0683508270486	115.21302351662851	-2023.0683508270486	0.142130065958568	0.47575927430768844	115.21302351662851	65.5600026606883	0.21340017535727496	1.0
473000	-1909.8631629950423	-2031.2084368478859	121.34527385284356	-2031.2084368478859	0.11127729644779309	0.3958517100018591	121.34527385284356	73.94853041651412	0.21340017535727496	1.0
474000	-1907.5020391291384	-2029.941601139578	122.43956201043974	-2029.941601139578	0.10810301334491491	0.3894793231681193	122.43956201043974	90.42393060770704	0.21340017535727496	1.0
475000	-1921.2992606945731	-2038.1864858162407	116.88722512166764	-2038.1864858162407	0.12362564856422212	0.45493701233220696	116.88722512166764	70.84331325972268	0.3326393606906878	1.0
476000	-1912.1576120588647	-2029.621992518494	117.46438045962908	-2029.621992518494	0.12067105604386669	0.44268393309486925	117.46438045962908	66.50949637070099	0.3326393606906878	1.0
477000	-1904.9805937389015	-2030.212386162533	125.23179242363157	-2030.212386162533	0.0895870435313742	0.3574748618164713	125.23179242363157	109.01712996035968	0.3326393606906878	1.0
478000	-1913.267171218086	-2032.8535011736953	119.58632995560922	-2032.8535011736953	0.09972755548353791	0.4038201109429011	119.58632995560922	63.11427143214254	0.3326393606906878	1.0
479000	-1907.7569307617982	-2033.4658102128978	125.70887945109959	-2033.4658102128978	0.08601072592556676	0.3319825111532911	125.70887945109959	71.5395079037166	0.3326393606906878	1.0
480000	-1904.3222918403358	-2035.747045345442	131.4247535051062	-2035.747045345442	0.08342181361080234	0.3004631451845169	131.4247535051062	108.00763727657865	0.3326393606906878	1.0
481000	-1904.2237780251883	-2023.287234081252	119.06345605606386	-2023.287234081252	0.11411455922056583	0.4007942817973497	119.06345605606386	123.55866303264735	0.3326393606906878	1.0
482000	-1905.488451425182	-2023.2872103195105	117.79875889432863	-2023.2872103195105	0.12001708655394773	0.4282704820536702	117.79875889432863	106.25324346024618	0.3326393606906878	1.0
483000	-1905.9253987781929	-2025.9478017597535	120.02240298156052	-2025.9478017597535	0.11513506523406551	0.41366719187849404	120.02240298156052	73.8577153792239	0.3326393606906878	1.0
484000	-1903.7080685858884	-2027.0835774205566	123.37550883466817	-2027.0835774205566	0.10765534514983607	0.3790873815958326	123.37550883466817	90.00354474870791	0.3326393606906878	1.0
485000	-1907.2384369588415	-2028.1866455606507	120.94820860180921	-2028.1866455606507	0.10524704527766554	0.40639394306845716	120.94820860180921	84.81124007826156	0.3326393606906878	1.0
486000	-1901.5373349557294	-2023.0665170889556	121.52918213322627	-2023.0665170889556	0.1069767382390617	0.39501923494724295	121.52918213322627	102.98824610421879	0.3326393606906878	1.0
487000	-1904.6995962900664	-2024.354796798257	119.65520050819049	-2024.354796798257	0.13266738522828583	0.4180903612674426	119.65520050819049	95.23751430318515	0.3326393606906878	1.0
488000	-1907.9649304158752	-2030.968565447748	123.00363503187293	-2030.968565447748	0.09780288609815735	0.38280224101848637	123.00363503187293	87.03325727819589	0.3326393606906878	1.0
489000	-1913.027233445269	-2033.7289048673947	120.70167142212554	-2033.7289048673947	0.11312230103225317	0.4072963710308437	120.70167142212554	94.76218028657455	0.3326393606906878	1.0
490000	-1920.0659638679117	-2039.261278093231	119.19531422531946	-2039.261278093231	0.11541790522616735	0.4192181526750982	119.19531422531946	68.20460263276016	0.2234145960208042	1.0
491000	-1912.3256011560754	-2037.6408334156722	125.31523225959683	-2037.6408334156722	0.0928323678370991	0.3579069495745626	125.31523225959683	91.17779625009759	0.2234145960208042	1.0
492000	-1908.733871473537	-2030.401102241906	121.66723076836911	-2030.401102241906	0.10973880121702535	0.3978184877217363	121.66723076836911	84.29792798139182	0.2234145960208042	1.0
493000	-1907.1443083161207	-2032.0633138121304	124.91900549600966	-2032.0633138121304	0.09307220412777122	0.3412866955256187	124.91900549600966	142.75664266315977	0.2234145960208042	1.0
494000	-1906.082797900252	-2026.428003236902	120.34520533664997	-2026.428003236902	0.10976342835573888	0.40765244429539804	120.34520533664997	72.16517124913206	0.2234145960208042	1.0
495000	-1901.6903014247375	-2027.222091998585	125.53179057384749	-2027.222091998585	0.09838727299336425	0.35276058195464344	125.53179057384749	85.4075493308876	0.2234145960208042	1.0
496000	-1913.3134384489545	-2030.210923113507	116.89748466455258	-2030.210923113507	0.12536307592968024	0.4563007651753349	116.89748466455258	77.22568240640578	0.2234145960208042	1.0
497000	-1901.5593988881415	-2023.9780902923183	122.41869140417688	-2023.9780902923183	0.1077240716834438	0.3865587059827501	122.41869140417688	79.47419797758738	0.2234145960208042	1.0
498000	-1901.1483535321588	-2021.7366106597244	120.58825712756554	-2021.7366106597244	0.11845876332066943	0.4086799207349202	120.58825712756554	77.52854648374856	0.2234145960208042	1.0
499000	-1908.1257123725395	-2032.4308105635955	124.30509819105603	-2032.4308105635955	0.10131577283173474	0.3682313974234115	124.30509819105603	102.36366304096603	0.2234145960208042	1.0
500000	-1904.371747317531	-2031.5959900658913	127.22424274836047	-2031.5959900658913	0.08996495012510505	0.33533336597154473	127.22424274836047	88.43624608799301	0.2234145960208042	1.0
501000	-1895.595077031431	-2020.5461502399457	124.95107320851483	-2020.5461502399457	0.1053344767845206	0.35881151252807547	124.95107320851483	84.22077509177332	0.2234145960208042	1.0
502000	-1908.215459526602	-2028.7367974157537	120.52133788915164	-2028.7367974157537	0.1206805593010162	0.4022735291371344	120.52133788915164	69.82866939623969	0.2234145960208042	1.0
503000	-1901.1610465036956	-2023.7557001515047	122.59465364780908	-2023.7557001515047	0.1065324311055092	0.373169818188518	122.59465364780908	122.22375154817006	0.2234145960208042	1.0
504000	-1907.541906978287	-2024.8086879677314	117.26678098944434	-2024.8086879677314	0.1314306896213622	0.44893294189079475	117.26678098944434	86.62497621245194	0.2234145960208042	1.0
505000	-1911.413290020694	-2033.5880892795656	122.1747992588717	-2033.5880892795656	0.10864958680140058	0.3924398572688006	122.1747992588717	88.7587042553818	0.3907613454996862	1.0
506000	-1905.9484869156122	-2028.4278445596897	122.47935764407755	-2028.4278445596897	0.10638001115500587	0.3882714330540079	122.47935764407755	95.94792034578458	0.3907613454996862	1.0
507000	-1906.279926103348	-2026.9037047254058	120.62377862205773	-2026.9037047254058	0.11982056471020996	0.4097345139880162	120.62377862205773	81.304047863643	0.3907613454996862	1.0
508000	-1905.5515827956865	-2027.7780233225	122.22644052681363	-2027.7780233225	0.1047422354329543	0.3743971007817197	122.22644052681363	124.62653680860976	0.3907613454996862	1.0
509000	-1905.2783381491693	-2028.9400903990518	123.66175224988251	-2028.9400903990518	0.09326700352071934	0.3698819878276449	123.66175224988251	78.35647140345016	0.3907613454996862	1.0
510000	-1895.970701790272	-2022.1325295716397	126.1618277813677	-2022.1325295716397	0.09444163567225386	0.34997055325843485	126.1618277813677	96.49849753193429	0.3907613454996862	1.0
511000	-1906.7134859129778	-2032.8333421362474	126.11985622326957	-2032.8333421362474	0.09392663960622394	0.34869387174533223	126.11985622326957	90.22580393104496	0.3907613454996862	1.0
512000	-1912.4951814796282	-2038.8027467643471	126.3075652847189	-2038.8027467643471	0.08339316572941713	0.34080954110652456	126.3075652847189	82.21971020959242	0.2302830821275003	1.0
513000	-1896.3215160228021	-2021.1129577905783	124.79144176777612	-2021.1129577905783	0.10541000018027354	0.3577839007837514	124.79144176777612	117.40452602726103	0.2302830821275003	1.0
514000	-1898.6422382793194	-2020.5927797317256	121.95054145240613	-2020.5927797317256	0.12176634538526761	0.38837414871609083	121.95054145240613	107.68103444437034	0.2302830821275003	1.0
515000	-1912.5038568895588	-2035.3550301796831	122.85117329012424	-2035.3550301796831	0.09609270257146432	0.3773973301905545	122.85117329012424	112.42429637667699	0.2302830821275003	1.0
516000	-1905.4663209305522	-2024.9896561424384	119.52333521188615	-2024.9896561424384	0.12247927276295284	0.41799491590497606	119.52333521188615	97.78539327250593	0.2302830821275003	1.0
517000	-1913.699973375953	-2038.5608265801386	124.86085320418547	-2038.5608265801386	0.0919303975928877	0.3584011711506663	124.86085320418547	114.9191159238224	0.2302830821275003	1.0
518000	-1905.2315613927817	-2032.950978463956	127.71941707117433	-2032.950978463956	0.09480466579464068	0.33073997340739003	127.71941707117433	89.87463571191292	0.2302830821275003	1.0
